Crop_Type,Sowing_Date,Avg_Temp,Tmax,Tmin,Actual_Yield,Germination_Days_From_Sowing,Germination_GDD_Required,Germination_Predicted_Date,Leaf_Development_Days_From_Sowing,Leaf_Development_GDD_Required,Leaf_Development_Predicted_Date,Tillering_Elongation_Days_From_Sowing,Tillering_Elongation_GDD_Required,Tillering_Elongation_Predicted_Date,Reproductive_Days_From_Sowing,Reproductive_GDD_Required,Reproductive_Predicted_Date,Grain_Filling_Days_From_Sowing,Grain_Filling_GDD_Required,Grain_Filling_Predicted_Date,Maturity_Days_From_Sowing,Maturity_GDD_Required,Maturity_Predicted_Date,Total_Season_Length_Predicted,Total_GDD_Required,Current_Growth_Stage,Days_To_Maturity,Harvest_Window_Start,Harvest_Window_End,Sowing_Date_dt
Wheat,2023-12-12,20.4,30.6,12.5,5.6,10,89.5,2023-12-22,30,315.0,2024-01-11,45,617.8,2024-01-26,83,1437.6,2024-03-04,91,1689.3,2024-03-12,137,2073.4,2024-04-27,120,1894.0,Germination,137,2024-05-02,2024-05-12,2023-12-12
Sugarcane,2023-06-22,31.6,40.1,24.6,44.4,20,214.0,2023-07-12,89,958.9,2023-09-19,123,2604.1,2023-10-23,229,4000.6,2024-02-06,292,4577.7,2024-04-09,312,5357.1,2024-04-29,361,5981.0,Grain_Filling,312,2024-05-04,2024-05-14,2023-06-22
Wheat,2023-11-06,17.1,25.2,10.2,5.5,6,74.6,2023-11-12,25,368.0,2023-12-01,42,762.9,2023-12-18,95,1333.3,2024-02-09,85,1484.4,2024-01-30,117,1910.9,2024-03-02,131,1885.0,Maturity,117,2024-03-07,2024-03-17,2023-11-06
Rice,2023-06-01,28.5,39.2,21.3,4.5,5,111.0,2023-06-06,34,378.3,2023-07-05,56,956.7,2023-07-27,100,1793.8,2023-09-09,108,2114.1,2023-09-17,139,2540.4,2023-10-18,149,2747.0,Reproductive,139,2023-10-23,2023-11-02,2023-06-01
Rice,2023-06-12,28.1,35.6,22.8,2.1,10,80.5,2023-06-22,28,376.3,2023-07-10,43,959.5,2023-07-25,90,1799.6,2023-09-10,95,1835.3,2023-09-15,160,2616.5,2023-11-19,158,2453.0,Tillering_Elongation,160,2023-11-24,2023-12-04,2023-06-12
Soybean,2023-07-26,24.2,34.4,17.6,3.9,6,109.0,2023-08-01,20,345.1,2023-08-15,33,736.3,2023-08-28,55,1068.6,2023-09-19,76,1420.2,2023-10-10,102,2081.5,2023-11-05,109,2137.0,Tillering_Elongation,102,2023-11-10,2023-11-20,2023-07-26
Sugarcane,2023-06-10,27.9,39.6,23.6,92.0,21,192.3,2023-07-01,65,800.7,2023-08-14,179,2785.2,2023-12-06,239,4186.4,2024-02-04,304,4136.6,2024-04-09,341,5519.8,2024-05-16,344,5470.0,Tillering_Elongation,341,2024-05-21,2024-05-31,2023-06-10
Rice,2023-07-07,32.2,42.1,26.9,6.0,9,80.8,2023-07-16,30,370.2,2023-08-06,51,823.1,2023-08-27,98,1746.9,2023-10-13,115,1819.9,2023-10-30,139,2732.5,2023-11-23,120,2581.0,Leaf_Development,139,2023-11-28,2023-12-08,2023-07-07
Cotton,2023-07-13,31.6,40.2,26.7,3.6,11,119.6,2023-07-24,32,441.5,2023-08-14,80,1250.2,2023-10-01,100,2350.0,2023-10-21,155,3123.3,2023-12-15,219,3893.1,2024-02-17,211,3607.0,Tillering_Elongation,219,2024-02-22,2024-03-03,2023-07-13
Cotton,2023-06-26,30.2,41.1,23.7,2.6,12,107.3,2023-07-08,35,416.6,2023-07-31,58,1102.4,2023-08-23,125,2097.9,2023-10-29,178,3144.5,2023-12-21,187,4134.0,2023-12-30,183,3885.0,Grain_Filling,187,2024-01-04,2024-01-14,2023-06-26
Rice,2023-06-05,30.5,41.8,24.2,3.5,10,114.0,2023-06-15,24,386.4,2023-06-29,45,895.2,2023-07-20,93,1761.8,2023-09-06,116,1986.7,2023-09-29,158,2708.5,2023-11-10,130,2782.0,Reproductive,158,2023-11-15,2023-11-25,2023-06-05
Cotton,2023-06-10,33.8,42.4,26.0,1.5,11,97.8,2023-06-21,27,551.4,2023-07-07,73,1214.5,2023-08-22,122,2068.2,2023-10-10,162,3083.6,2023-11-19,207,3598.5,2024-01-03,187,3649.0,Reproductive,207,2024-01-08,2024-01-18,2023-06-10
Wheat,2023-12-01,20.6,32.5,12.6,4.7,7,91.8,2023-12-08,28,308.9,2023-12-29,35,694.1,2024-01-05,86,1360.0,2024-02-25,88,1439.9,2024-02-27,134,1914.6,2024-04-13,112,2065.0,Maturity,134,2024-04-18,2024-04-28,2023-12-01
Cotton,2023-07-11,33.2,44.8,26.7,2.5,12,102.2,2023-07-23,26,507.6,2023-08-06,78,1196.0,2023-09-27,129,2029.5,2023-11-17,168,3162.5,2023-12-26,229,3626.4,2024-02-25,209,4053.0,Grain_Filling,229,2024-03-01,2024-03-11,2023-07-11
Wheat,2023-10-16,18.2,27.6,10.3,2.7,6,77.2,2023-10-22,28,354.4,2023-11-13,46,698.7,2023-12-01,85,1401.9,2024-01-09,85,1621.7,2024-01-09,121,2079.6,2024-02-14,118,2029.0,Germination,121,2024-02-19,2024-02-29,2023-10-16
Maize,2023-06-06,28.5,36.9,21.3,5.6,6,106.2,2023-06-12,20,425.3,2023-06-26,46,929.8,2023-07-22,77,1564.0,2023-08-22,85,1857.5,2023-08-30,113,2335.3,2023-09-27,107,2326.0,Tillering_Elongation,113,2023-10-02,2023-10-12,2023-06-06
Maize,2023-07-18,30.8,41.5,24.9,9.8,9,124.4,2023-07-27,25,445.6,2023-08-12,44,979.3,2023-08-31,74,1485.9,2023-09-30,76,1768.2,2023-10-02,107,2366.5,2023-11-02,112,2244.0,Grain_Filling,107,2023-11-07,2023-11-17,2023-07-18
Cotton,2023-07-04,31.0,40.6,25.4,1.3,7,117.4,2023-07-11,31,415.8,2023-08-04,74,1245.5,2023-09-16,124,2455.9,2023-11-05,161,2918.7,2023-12-12,189,3790.7,2024-01-09,207,3627.0,Leaf_Development,189,2024-01-14,2024-01-24,2023-07-04
Rice,2023-06-14,33.9,40.2,28.2,7.3,10,112.1,2023-06-24,27,380.3,2023-07-11,53,917.8,2023-08-06,99,1757.0,2023-09-21,109,1882.2,2023-10-01,155,2560.8,2023-11-16,149,2547.0,Tillering_Elongation,155,2023-11-21,2023-12-01,2023-06-14
Cotton,2023-06-25,34.4,45.5,28.4,2.2,8,104.9,2023-07-03,25,405.2,2023-07-20,67,1056.8,2023-08-31,109,2437.2,2023-10-12,164,3036.2,2023-12-06,236,3697.6,2024-02-16,211,3659.0,Maturity,236,2024-02-21,2024-03-02,2023-06-25
Rice,2023-06-27,31.1,38.8,24.4,5.6,9,107.0,2023-07-06,25,409.0,2023-07-22,55,986.9,2023-08-21,97,1725.5,2023-10-02,112,2158.5,2023-10-17,156,2704.6,2023-11-30,140,2556.0,Leaf_Development,156,2023-12-05,2023-12-15,2023-06-27
Rice,2023-06-30,30.2,38.0,25.4,3.4,11,86.4,2023-07-11,25,362.7,2023-07-25,44,836.2,2023-08-13,91,1620.7,2023-09-29,111,1841.1,2023-10-19,129,2434.6,2023-11-06,124,2455.0,Tillering_Elongation,129,2023-11-11,2023-11-21,2023-06-30
Cotton,2023-06-22,35.5,41.6,29.1,1.0,9,102.8,2023-07-01,27,409.6,2023-07-19,62,1132.5,2023-08-23,117,2440.6,2023-10-17,178,3236.8,2023-12-17,224,4037.1,2024-02-01,184,4009.0,Tillering_Elongation,224,2024-02-06,2024-02-16,2023-06-22
Sugarcane,2023-06-11,27.4,35.6,22.3,125.5,21,197.2,2023-07-02,73,957.7,2023-08-23,140,2538.8,2023-10-29,210,4206.9,2024-01-07,311,4150.6,2024-04-17,317,4893.1,2024-04-23,358,5471.0,Germination,317,2024-04-28,2024-05-08,2023-06-11
Sugarcane,2023-06-24,27.9,36.3,20.8,98.9,30,191.5,2023-07-24,70,1196.6,2023-09-02,154,2151.1,2023-11-25,264,3961.5,2024-03-14,304,4133.3,2024-04-23,318,4746.4,2024-05-07,326,4503.0,Reproductive,318,2024-05-12,2024-05-22,2023-06-24
Wheat,2023-11-03,15.3,24.2,7.7,4.6,5,80.3,2023-11-08,29,301.5,2023-12-02,40,773.1,2023-12-13,83,1361.8,2024-01-25,94,1542.0,2024-02-05,123,1886.6,2024-03-05,115,2065.0,Tillering_Elongation,123,2024-03-10,2024-03-20,2023-11-03
Wheat,2023-11-30,20.0,30.5,15.2,4.9,6,71.1,2023-12-06,30,339.7,2023-12-30,44,765.8,2024-01-13,88,1439.8,2024-02-26,91,1505.8,2024-02-29,138,1992.8,2024-04-16,132,1870.0,Reproductive,138,2024-04-21,2024-05-01,2023-11-30
Wheat,2023-11-04,19.8,31.2,15.2,3.9,8,83.1,2023-11-12,25,300.5,2023-11-29,47,685.2,2023-12-21,94,1351.8,2024-02-06,85,1614.7,2024-01-28,128,2091.4,2024-03-11,123,1829.0,Tillering_Elongation,128,2024-03-16,2024-03-26,2023-11-04
Soybean,2023-07-20,25.7,37.7,18.3,1.9,4,97.4,2023-07-24,16,424.0,2023-08-05,33,632.0,2023-08-22,50,1249.1,2023-09-08,89,1625.5,2023-10-17,108,1972.8,2023-11-05,113,2256.0,Reproductive,108,2023-11-10,2023-11-20,2023-07-20
Maize,2023-07-31,28.4,40.3,22.8,10.3,5,146.8,2023-08-05,19,498.6,2023-08-19,49,968.9,2023-09-18,64,1485.2,2023-10-03,98,1736.4,2023-11-06,136,2388.1,2023-12-14,123,2467.0,Leaf_Development,136,2023-12-19,2023-12-29,2023-07-31
Cotton,2023-07-07,34.0,43.3,26.4,1.8,7,103.6,2023-07-14,40,531.8,2023-08-16,69,1107.2,2023-09-14,119,2231.9,2023-11-03,180,3079.0,2024-01-03,180,3731.5,2024-01-03,202,3647.0,Reproductive,180,2024-01-08,2024-01-18,2023-07-07
Cotton,2023-07-09,27.4,34.7,20.2,2.6,11,94.1,2023-07-20,29,442.4,2023-08-07,64,1030.3,2023-09-11,104,2193.5,2023-10-21,165,3078.9,2023-12-21,209,3590.1,2024-02-03,240,3742.0,Grain_Filling,209,2024-02-08,2024-02-18,2023-07-09
Maize,2023-06-06,25.7,35.0,20.3,5.8,10,106.9,2023-06-16,22,497.7,2023-06-28,48,900.1,2023-07-24,68,1457.9,2023-08-13,76,1857.0,2023-08-21,136,2698.0,2023-10-20,116,2220.0,Tillering_Elongation,136,2023-10-25,2023-11-04,2023-06-06
Rice,2023-07-27,28.3,38.4,23.0,5.6,11,116.4,2023-08-07,22,391.3,2023-08-18,49,899.6,2023-09-14,87,1738.6,2023-10-22,96,2119.5,2023-10-31,128,2464.6,2023-12-02,160,2638.0,Reproductive,128,2023-12-07,2023-12-17,2023-07-27
Wheat,2023-10-18,15.3,23.1,10.8,4.0,7,75.4,2023-10-25,28,334.3,2023-11-15,39,750.1,2023-11-26,90,1408.5,2024-01-16,90,1586.5,2024-01-16,138,2063.3,2024-03-04,133,1886.0,Leaf_Development,138,2024-03-09,2024-03-19,2023-10-18
Cotton,2023-06-10,34.6,45.4,29.9,2.5,9,99.6,2023-06-19,38,509.5,2023-07-18,64,1258.5,2023-08-13,117,2428.0,2023-10-05,149,3005.8,2023-11-06,238,3938.8,2024-02-03,218,4088.0,Germination,238,2024-02-08,2024-02-18,2023-06-10
Rice,2023-06-11,31.2,40.0,26.9,3.7,9,94.1,2023-06-20,29,408.0,2023-07-10,60,941.4,2023-08-10,97,1726.9,2023-09-16,106,1921.9,2023-09-25,158,2705.9,2023-11-16,138,2541.0,Germination,158,2023-11-21,2023-12-01,2023-06-11
Soybean,2023-07-19,27.6,37.4,22.5,4.2,4,105.6,2023-07-23,19,301.5,2023-08-07,30,794.9,2023-08-18,59,1186.4,2023-09-16,86,1404.3,2023-10-13,111,2203.0,2023-11-07,116,2078.0,Grain_Filling,111,2023-11-12,2023-11-22,2023-07-19
Maize,2023-07-10,29.8,40.6,22.7,6.0,7,142.9,2023-07-17,25,453.2,2023-08-04,35,942.8,2023-08-14,74,1402.9,2023-09-22,82,1950.8,2023-09-30,128,2251.0,2023-11-15,124,2538.0,Maturity,128,2023-11-20,2023-11-30,2023-07-10
Wheat,2023-10-18,20.0,31.3,14.7,3.3,9,81.2,2023-10-27,20,375.4,2023-11-07,40,621.8,2023-11-27,94,1340.3,2024-01-20,104,1631.5,2024-01-30,110,1901.6,2024-02-05,136,1903.0,Tillering_Elongation,110,2024-02-10,2024-02-20,2023-10-18
Maize,2023-07-14,27.2,39.1,20.6,6.6,6,120.5,2023-07-20,25,457.5,2023-08-08,48,878.7,2023-08-31,68,1417.2,2023-09-20,98,1962.6,2023-10-20,134,2678.9,2023-11-25,102,2384.0,Leaf_Development,134,2023-11-30,2023-12-10,2023-07-14
Cotton,2023-06-06,28.3,34.9,21.7,2.9,11,82.9,2023-06-17,32,515.4,2023-07-08,71,1262.9,2023-08-16,109,2071.8,2023-09-23,162,2813.9,2023-11-15,216,3860.1,2024-01-08,205,3870.0,Germination,216,2024-01-13,2024-01-23,2023-06-06
Rice,2023-06-18,33.4,42.1,25.6,3.6,8,119.5,2023-06-26,23,378.1,2023-07-11,53,833.8,2023-08-10,94,1648.1,2023-09-20,100,2014.6,2023-09-26,152,2553.8,2023-11-17,146,2652.0,Maturity,152,2023-11-22,2023-12-02,2023-06-18
Cotton,2023-06-29,36.7,47.2,29.9,2.3,5,86.1,2023-07-04,30,495.2,2023-07-29,72,1037.2,2023-09-09,103,2283.1,2023-10-10,167,2983.4,2023-12-13,229,3795.2,2024-02-13,199,3646.0,Germination,229,2024-02-18,2024-02-28,2023-06-29
Rice,2023-07-13,30.5,38.5,26.0,2.0,8,82.8,2023-07-21,32,357.1,2023-08-14,57,939.6,2023-09-08,82,1743.9,2023-10-03,116,2031.3,2023-11-06,138,2472.3,2023-11-28,120,2625.0,Grain_Filling,138,2023-12-03,2023-12-13,2023-07-13
Wheat,2023-11-11,21.8,30.0,15.9,2.6,9,70.1,2023-11-20,26,313.9,2023-12-07,47,688.1,2023-12-28,93,1478.0,2024-02-12,94,1516.2,2024-02-13,115,2049.3,2024-03-05,111,1862.0,Leaf_Development,115,2024-03-10,2024-03-20,2023-11-11
Cotton,2023-07-02,28.0,37.8,23.2,2.9,10,118.6,2023-07-12,33,479.8,2023-08-04,74,1208.2,2023-09-14,114,2375.9,2023-10-24,143,3019.2,2023-11-22,240,3644.5,2024-02-27,237,4110.0,Grain_Filling,240,2024-03-03,2024-03-13,2023-07-02
Soybean,2023-07-09,23.2,34.6,15.3,3.5,6,108.6,2023-07-15,23,368.6,2023-08-01,35,641.0,2023-08-13,58,1064.7,2023-09-05,76,1690.1,2023-09-23,99,2267.2,2023-10-16,103,2290.0,Germination,99,2023-10-21,2023-10-31,2023-07-09
Wheat,2023-11-12,16.1,25.5,8.5,2.3,5,94.0,2023-11-17,29,385.5,2023-12-11,46,666.2,2023-12-28,85,1413.5,2024-02-05,99,1569.0,2024-02-19,140,1994.9,2024-03-31,118,2020.0,Grain_Filling,140,2024-04-05,2024-04-15,2023-11-12
Wheat,2023-11-10,21.1,31.8,16.6,3.4,10,77.3,2023-11-20,30,357.1,2023-12-10,42,636.2,2023-12-22,86,1449.0,2024-02-04,89,1660.7,2024-02-07,133,1977.7,2024-03-22,111,1807.0,Tillering_Elongation,133,2024-03-27,2024-04-06,2023-11-10
Maize,2023-06-18,27.7,35.8,22.0,6.2,10,101.4,2023-06-28,20,417.4,2023-07-08,48,851.1,2023-08-05,76,1522.2,2023-09-02,86,1760.7,2023-09-12,101,2663.9,2023-09-27,101,2255.0,Tillering_Elongation,101,2023-10-02,2023-10-12,2023-06-18
Maize,2023-06-14,26.7,37.6,20.9,4.1,5,101.8,2023-06-19,23,410.7,2023-07-07,41,815.0,2023-07-25,73,1561.0,2023-08-26,93,1850.0,2023-09-15,121,2468.6,2023-10-13,129,2411.0,Maturity,121,2023-10-18,2023-10-28,2023-06-14
Soybean,2023-07-19,28.3,36.2,23.5,3.7,8,76.9,2023-07-27,24,391.0,2023-08-12,31,633.4,2023-08-19,56,1032.4,2023-09-13,91,1664.6,2023-10-18,99,2247.7,2023-10-26,111,1842.0,Germination,99,2023-10-31,2023-11-10,2023-07-19
Maize,2023-07-03,28.4,40.2,20.4,4.0,10,139.4,2023-07-13,24,441.4,2023-07-27,47,992.1,2023-08-19,75,1539.5,2023-09-16,80,1967.8,2023-09-21,138,2584.2,2023-11-18,103,2527.0,Maturity,138,2023-11-23,2023-12-03,2023-07-03
Rice,2023-06-08,36.0,43.5,31.5,5.5,5,91.4,2023-06-13,22,351.0,2023-06-30,55,841.3,2023-08-02,97,1785.6,2023-09-13,106,2131.9,2023-09-22,140,2679.6,2023-10-26,155,2507.0,Germination,140,2023-10-31,2023-11-10,2023-06-08
Maize,2023-06-23,29.1,35.5,24.3,5.5,5,135.3,2023-06-28,22,403.5,2023-07-15,47,983.8,2023-08-09,80,1469.3,2023-09-11,80,1707.7,2023-09-11,133,2489.2,2023-11-03,130,2651.0,Germination,133,2023-11-08,2023-11-18,2023-06-23
Sugarcane,2023-06-28,31.2,41.3,26.4,46.7,17,235.1,2023-07-15,85,905.6,2023-09-21,126,2386.1,2023-11-01,234,3936.6,2024-02-17,263,4975.6,2024-03-17,361,5776.6,2024-06-23,309,5637.0,Tillering_Elongation,361,2024-06-28,2024-07-08,2023-06-28
Soybean,2023-06-08,26.1,36.0,20.3,3.4,5,83.3,2023-06-13,25,427.6,2023-07-03,36,629.2,2023-07-14,60,1164.6,2023-08-07,70,1510.9,2023-08-17,95,1900.1,2023-09-11,91,2232.0,Germination,95,2023-09-16,2023-09-26,2023-06-08
Soybean,2023-06-19,21.7,28.2,17.0,1.7,7,82.9,2023-06-26,21,388.8,2023-07-10,43,637.8,2023-08-01,59,1275.5,2023-08-17,94,1684.8,2023-09-21,103,1939.1,2023-09-30,101,2137.0,Tillering_Elongation,103,2023-10-05,2023-10-15,2023-06-19
Soybean,2023-07-14,29.3,41.3,21.7,1.6,8,77.4,2023-07-22,17,369.9,2023-07-31,31,631.2,2023-08-14,58,1261.8,2023-09-10,95,1602.8,2023-10-17,114,2110.4,2023-11-05,112,2044.0,Grain_Filling,114,2023-11-10,2023-11-20,2023-07-14
Maize,2023-07-14,25.6,35.4,18.4,5.2,9,147.3,2023-07-23,18,409.1,2023-08-01,43,821.4,2023-08-26,63,1524.4,2023-09-15,75,1806.2,2023-09-27,140,2339.4,2023-12-01,104,2420.0,Maturity,140,2023-12-06,2023-12-16,2023-07-14
Sugarcane,2023-07-08,29.5,36.1,24.9,45.8,24,212.8,2023-08-01,63,1079.8,2023-09-09,133,2976.0,2023-11-18,201,3777.3,2024-01-25,255,4905.9,2024-03-19,322,5914.8,2024-05-25,311,5823.0,Tillering_Elongation,322,2024-05-30,2024-06-09,2023-07-08
Maize,2023-07-02,24.9,35.6,18.0,4.1,9,144.1,2023-07-11,20,490.3,2023-07-22,48,929.9,2023-08-19,60,1553.2,2023-08-31,91,1755.3,2023-10-01,123,2207.5,2023-11-02,120,2526.0,Leaf_Development,123,2023-11-07,2023-11-17,2023-07-02
Rice,2023-07-04,29.3,41.1,21.4,6.3,8,86.9,2023-07-12,34,435.4,2023-08-07,53,855.8,2023-08-26,91,1639.1,2023-10-03,109,1941.8,2023-10-21,122,2796.7,2023-11-03,132,2534.0,Grain_Filling,122,2023-11-08,2023-11-18,2023-07-04
Maize,2023-07-13,22.3,31.2,15.8,3.0,7,134.6,2023-07-20,25,433.9,2023-08-07,40,843.4,2023-08-22,75,1451.9,2023-09-26,79,1749.9,2023-09-30,126,2629.9,2023-11-16,128,2509.0,Maturity,126,2023-11-21,2023-12-01,2023-07-13
Cotton,2023-06-20,37.7,48.1,33.6,1.5,10,86.7,2023-06-30,33,430.0,2023-07-23,68,1072.7,2023-08-27,110,2410.8,2023-10-08,153,2824.2,2023-11-20,219,3613.4,2024-01-25,224,3700.0,Maturity,219,2024-01-30,2024-02-09,2023-06-20
Sugarcane,2023-06-03,31.0,37.9,24.5,44.5,16,163.3,2023-06-19,90,879.3,2023-09-01,158,2375.9,2023-11-08,243,3662.2,2024-02-01,291,4117.4,2024-03-20,337,5869.6,2024-05-05,347,5525.0,Germination,337,2024-05-10,2024-05-20,2023-06-03
Wheat,2023-10-29,20.1,29.3,13.5,3.7,8,98.4,2023-11-06,24,369.2,2023-11-22,47,709.5,2023-12-15,84,1490.1,2024-01-21,92,1571.6,2024-01-29,136,1824.9,2024-03-13,111,2020.0,Maturity,136,2024-03-18,2024-03-28,2023-10-29
Maize,2023-06-26,29.0,38.2,24.8,8.9,10,149.8,2023-07-06,27,431.1,2023-07-23,48,961.2,2023-08-13,73,1424.7,2023-09-07,81,1619.3,2023-09-15,135,2238.0,2023-11-08,120,2323.0,Germination,135,2023-11-13,2023-11-23,2023-06-26
Maize,2023-07-09,29.1,36.7,21.4,8.2,6,114.7,2023-07-15,23,476.4,2023-08-01,48,959.8,2023-08-26,60,1446.7,2023-09-07,91,1644.6,2023-10-08,134,2271.1,2023-11-20,140,2224.0,Tillering_Elongation,134,2023-11-25,2023-12-05,2023-07-09
Cotton,2023-06-04,35.9,44.2,28.7,2.6,8,97.1,2023-06-12,33,471.0,2023-07-07,79,1260.4,2023-08-22,110,2360.9,2023-09-22,160,2827.6,2023-11-11,216,3930.7,2024-01-06,184,3846.0,Grain_Filling,216,2024-01-11,2024-01-21,2023-06-04
Rice,2023-06-01,30.5,41.6,24.9,8.0,12,109.2,2023-06-13,33,377.4,2023-07-04,60,811.3,2023-07-31,97,1767.5,2023-09-06,101,2163.0,2023-09-10,133,2515.8,2023-10-12,157,2525.0,Leaf_Development,133,2023-10-17,2023-10-27,2023-06-01
Maize,2023-06-14,28.7,35.1,22.2,9.2,10,137.8,2023-06-24,24,449.8,2023-07-08,45,925.2,2023-07-29,60,1427.2,2023-08-13,80,1814.6,2023-09-02,112,2205.9,2023-10-04,137,2355.0,Leaf_Development,112,2023-10-09,2023-10-19,2023-06-14
Cotton,2023-06-20,29.5,40.1,24.7,1.1,6,117.8,2023-06-26,25,404.7,2023-07-15,61,1125.2,2023-08-20,122,2068.0,2023-10-20,176,3293.1,2023-12-13,188,4053.0,2023-12-25,236,3539.0,Grain_Filling,188,2023-12-30,2024-01-09,2023-06-20
Rice,2023-07-31,29.9,38.3,23.3,2.8,5,86.1,2023-08-05,24,437.6,2023-08-24,55,860.4,2023-09-24,92,1687.1,2023-10-31,98,1930.9,2023-11-06,155,2613.0,2024-01-02,138,2420.0,Reproductive,155,2024-01-07,2024-01-17,2023-07-31
Maize,2023-06-14,31.4,42.3,25.3,4.8,10,148.8,2023-06-24,25,467.2,2023-07-09,50,919.5,2023-08-03,62,1446.0,2023-08-15,91,1876.6,2023-09-13,116,2217.1,2023-10-08,106,2472.0,Grain_Filling,116,2023-10-13,2023-10-23,2023-06-14
Soybean,2023-07-20,20.2,30.8,13.0,2.4,6,97.8,2023-07-26,22,398.4,2023-08-11,31,633.6,2023-08-20,53,1055.6,2023-09-11,79,1400.8,2023-10-07,91,2218.6,2023-10-19,115,1807.0,Maturity,91,2023-10-24,2023-11-03,2023-07-20
Maize,2023-06-09,30.0,40.9,25.3,10.3,9,127.1,2023-06-18,23,490.5,2023-07-02,48,831.8,2023-07-27,62,1511.7,2023-08-10,81,1767.1,2023-08-29,119,2350.5,2023-10-06,111,2444.0,Leaf_Development,119,2023-10-11,2023-10-21,2023-06-09
Soybean,2023-07-19,27.1,35.8,22.1,2.7,7,74.1,2023-07-26,21,323.3,2023-08-09,36,649.7,2023-08-24,62,1186.1,2023-09-19,80,1702.0,2023-10-07,100,1924.1,2023-10-27,94,1816.0,Reproductive,100,2023-11-01,2023-11-11,2023-07-19
Rice,2023-06-17,31.2,40.3,25.9,2.6,6,111.8,2023-06-23,20,415.2,2023-07-07,48,936.2,2023-08-04,94,1794.2,2023-09-19,114,2131.8,2023-10-09,124,2488.2,2023-10-19,146,2479.0,Reproductive,124,2023-10-24,2023-11-03,2023-06-17
Cotton,2023-06-19,34.1,45.8,29.1,0.9,6,112.3,2023-06-25,32,474.2,2023-07-21,59,1296.0,2023-08-17,120,2287.7,2023-10-17,180,2981.0,2023-12-16,237,4102.0,2024-02-11,206,4053.0,Reproductive,237,2024-02-16,2024-02-26,2023-06-19
Wheat,2023-11-04,14.0,25.4,9.3,2.7,7,65.5,2023-11-11,28,308.3,2023-12-02,43,650.4,2023-12-17,82,1380.8,2024-01-25,88,1434.6,2024-01-31,115,1862.4,2024-02-27,110,1831.0,Germination,115,2024-03-03,2024-03-13,2023-11-04
Maize,2023-06-08,22.1,28.3,16.3,4.7,6,138.3,2023-06-14,18,474.9,2023-06-26,36,909.4,2023-07-14,62,1428.5,2023-08-09,87,1637.4,2023-09-03,118,2445.8,2023-10-04,107,2324.0,Leaf_Development,118,2023-10-09,2023-10-19,2023-06-08
Wheat,2023-10-15,18.3,26.3,14.1,4.5,10,61.7,2023-10-25,28,346.1,2023-11-12,49,669.0,2023-12-03,86,1392.6,2024-01-09,86,1490.4,2024-01-09,138,1827.3,2024-03-01,133,1949.0,Reproductive,138,2024-03-06,2024-03-16,2023-10-15
Wheat,2023-11-15,15.1,24.4,10.6,4.2,10,71.6,2023-11-25,21,329.7,2023-12-06,41,624.7,2023-12-26,91,1446.4,2024-02-14,88,1672.9,2024-02-11,111,1830.6,2024-03-05,132,2048.0,Tillering_Elongation,111,2024-03-10,2024-03-20,2023-11-15
Sugarcane,2023-07-18,31.6,42.4,26.6,162.3,21,173.0,2023-08-08,88,934.1,2023-10-14,141,2885.0,2023-12-06,237,4319.6,2024-03-11,261,4505.7,2024-04-04,311,4762.4,2024-05-24,339,4696.0,Tillering_Elongation,311,2024-05-29,2024-06-08,2023-07-18
Wheat,2023-11-11,15.7,23.9,7.9,2.9,9,89.4,2023-11-20,20,322.2,2023-12-01,46,644.7,2023-12-27,85,1344.1,2024-02-04,87,1457.2,2024-02-06,138,2055.1,2024-03-28,114,2019.0,Tillering_Elongation,138,2024-04-02,2024-04-12,2023-11-11
Maize,2023-06-12,30.8,37.2,24.6,6.1,5,141.4,2023-06-17,26,474.4,2023-07-08,43,928.1,2023-07-25,63,1521.4,2023-08-14,98,1929.8,2023-09-18,124,2574.3,2023-10-14,131,2582.0,Reproductive,124,2023-10-19,2023-10-29,2023-06-12
Rice,2023-06-09,30.2,36.6,26.1,5.0,8,88.0,2023-06-17,23,379.9,2023-07-02,45,850.7,2023-07-24,98,1780.2,2023-09-15,103,1804.8,2023-09-20,137,2774.7,2023-10-24,146,2793.0,Maturity,137,2023-10-29,2023-11-08,2023-06-09
Wheat,2023-11-08,17.9,26.8,13.7,2.6,5,83.3,2023-11-13,25,377.3,2023-12-03,44,670.3,2023-12-22,88,1347.4,2024-02-04,94,1656.0,2024-02-10,110,2093.8,2024-02-26,140,1922.0,Reproductive,110,2024-03-02,2024-03-12,2023-11-08
Wheat,2023-11-18,18.9,27.6,13.6,5.1,8,66.4,2023-11-26,29,328.0,2023-12-17,48,791.4,2024-01-05,80,1393.4,2024-02-06,92,1624.3,2024-02-18,124,1897.8,2024-03-21,117,2019.0,Leaf_Development,124,2024-03-26,2024-04-05,2023-11-18
Wheat,2023-11-29,16.0,25.5,10.6,2.6,7,87.2,2023-12-06,29,306.8,2023-12-28,42,676.1,2024-01-10,81,1372.4,2024-02-18,96,1447.1,2024-03-04,135,2072.4,2024-04-12,113,2062.0,Grain_Filling,135,2024-04-17,2024-04-27,2023-11-29
Rice,2023-06-15,30.6,40.8,23.1,2.6,8,101.2,2023-06-23,21,409.5,2023-07-06,47,879.9,2023-08-01,91,1680.7,2023-09-14,95,2018.3,2023-09-18,155,2428.5,2023-11-17,158,2797.0,Tillering_Elongation,155,2023-11-22,2023-12-02,2023-06-15
